state,district,total,daily_mean,daily_std,active_days,pincodes,cv,cv_normalized,coverage,volume_score,risk_score,risk_category
Bihar,Patna,24061,7.344627594627594,31.745610578090556,83,69,4.322290023433135,0.770699738959594,0.4107142857142857,0.5577163784710955,0.6086799950945292,Low Risk
Jharkhand,Bokaro,5690,3.9026063100137174,4.824025471979258,76,38,1.2361035392171806,0.22040739280262894,0.2261904761904762,0.1318900375504149,0.608408909549129,Low Risk
Andhra Pradesh,Alluri Sitharama Raju,1214,1.693165969316597,1.1350783900092514,73,36,0.6703881430285281,0.11953570075876382,0.21428571428571427,0.02813963191321682,0.6083956056916022,Low Risk
Bihar,Buxar,6920,4.883556810162315,4.851305001906511,77,27,0.9933958363730531,0.17713062002446245,0.16071428571428573,0.16040053775902832,0.6076255556808534,Low Risk
Goa,North Goa,1320,1.5260115606936415,1.679693789569411,74,49,1.1007084302860157,0.1962653351100793,0.2916666666666667,0.030596634370219276,0.6074305436441285,Low Risk
Karnataka,Vijayanagara,2089,2.2059134107708553,1.726196274505903,73,37,0.7825312934212973,0.1395317436585331,0.22023809523809523,0.04842149181771823,0.6072263294018377,Low Risk
West Bengal,Uttar Dinajpur,26445,18.74202693125443,57.85240512358732,81,25,3.086774196611144,0.5503971400942298,0.1488095238095238,0.6129757544851885,0.6066629393540905,Low Risk
Bihar,East Champaran,28779,11.736949429037521,44.74672061123257,81,39,3.812465997384977,0.679793936327092,0.23214285714285715,0.6670761670761671,0.606555027591632,Low Risk
West Bengal,Dinajpur Uttar,11671,1061.0,850.600611332957,3,6,0.8016970889094788,0.14294916208710073,0.03571428571428571,0.27052524222335544,0.6063746340634786,Low Risk
Goa,South Goa,958,1.5377207062600322,1.038536847495519,73,38,0.6753741711792363,0.12042475044616628,0.2261904761904762,0.022205739186871264,0.6063202742334302,Low Risk
Orissa,Mayurbhanj,31,1.0,0.0,23,21,0.0,0.0,0.125,0.0007185573223309073,0.6060344328033007,Low Risk
Karnataka,Davanagere,477,1.2754010695187166,0.6920337395104642,72,36,0.5426008775197351,0.09675018390634277,0.21428571428571427,0.011056511056511056,0.6055456110502666,Low Risk
Uttarakhand,Pauri Garhwal,1809,1.8942408376963351,1.9127505315708182,75,46,1.0097715631012334,0.18005054632423853,0.27380952380952384,0.04193129664827778,0.6046049688856667,Low Risk
Rajasthan,Jhunjhunu,296,1.2813852813852813,0.6417027508730757,65,36,0.5007882954448666,0.08929465780429469,0.21428571428571427,0.00686106346483705,0.604194811192052,Low Risk
Odisha,Puri,3440,2.5294117647058822,2.0981830202158536,74,36,0.8295142172946398,0.1479091840821127,0.21428571428571427,0.07973668351026841,0.6028472093756589,Low Risk
Rajasthan,Dausa,5979,4.157858136300417,3.605374303910928,76,29,0.8671229719056555,0.15461513329055632,0.17261904761904762,0.13858884613601594,0.6021219761442231,Low Risk
Madhya Pradesh,Chhindwara,8866,6.355555555555555,7.097276764934611,75,27,1.1167043860911101,0.19911754514146524,0.16071428571428573,0.20550739418663946,0.601788922543521,Low Risk
Karnataka,Chikkamagaluru,1126,1.6248196248196247,1.2769935692082715,70,43,0.7859294346903483,0.14013766009977302,0.25595238095238093,0.026099856288535533,0.6016348908150266,Low Risk
Uttar Pradesh,Basti,9911,6.256944444444445,9.129185273582083,78,34,1.4590484787966924,0.2601603029046251,0.20238095238095238,0.22972972972972974,0.6013038537643666,Low Risk
Rajasthan,Kota,7327,4.462241169305725,4.627643862963471,78,30,1.0370671793347919,0.18491757842802956,0.17857142857142858,0.16983450002317926,0.6012708024428566,Low Risk
Andhra Pradesh,Kakinada,932,1.3746312684365782,0.7401182166512781,74,37,0.5384121790660585,0.09600330463925814,0.22023809523809523,0.02160307820685179,0.6000368998283514,Low Risk
Karnataka,Dharwad,5016,2.95929203539823,3.11224408633347,76,39,1.0516853521401976,0.18752411845753084,0.23214285714285715,0.11626721060683325,0.5995032782780858,Low Risk
West Bengal,Koch Bihar,3263,2.471969696969697,2.109037357127375,75,39,0.8531809106368786,0.15212914948980472,0.23214285714285715,0.07563395299244356,0.5993050164236985,Low Risk
Andhra Pradesh,N. T. R,912,1.3987730061349692,0.8261462905577414,74,39,0.5906221287759291,0.10531276661296674,0.23214285714285715,0.021139492837606046,0.5992676204632564,Low Risk
Andhra Pradesh,Anakapalli,524,1.2329411764705882,0.5906880053334747,70,37,0.47908855394413496,0.0854254160321239,0.22023809523809523,0.01214593667423856,0.5991717812756384,Low Risk
Maharashtra,Ahmed Nagar,327,1.3855932203389831,1.0476133299769195,66,46,0.7560756754573486,0.13481449013128483,0.27380952380952384,0.007579620787167957,0.5990778519764659,Low Risk
Jammu And Kashmir,Jammu,4449,2.589639115250291,2.8802235296605705,77,43,1.112210389740809,0.19831622875702898,0.25595238095238093,0.10312456538871634,0.598889977115012,Low Risk
Uttar Pradesh,Bara Banki,8937,4.361639824304539,6.714134493526574,79,41,1.5393601406776267,0.27448053049497173,0.24404761904761904,0.20715312224746188,0.5985055823323349,Low Risk
Bihar,Rohtas,7673,4.748143564356436,5.261372434561723,79,33,1.1080904280270747,0.19758160581407883,0.19642857142857142,0.17785452691113068,0.5970472039615884,Low Risk
Andhra Pradesh,Nizamabad,498,1.456140350877193,0.9669647545535723,64,44,0.6640601326452243,0.11840736463969145,0.2619047619047619,0.01154327569421909,0.5963129282489597,Low Risk
Karnataka,Ballari,2720,2.3327615780445967,2.1067821216046623,74,44,0.903127924187881,0.16103511139816215,0.2619047619047619,0.06304761021742154,0.5957813392574636,Low Risk
Odisha,Jajpur,2458,1.8835249042145594,1.4538651112950487,76,41,0.7718852604719441,0.13763346872313098,0.24404761904761904,0.05697464188030226,0.5956626548223385,Low Risk
Bihar,Supaul,10036,7.390279823269514,7.403078075479724,78,23,1.0017317682843228,0.17861698500996093,0.13690476190476192,0.23262713828751563,0.594811136600565,Low Risk
Karnataka,Bagalkot,7241,3.5989065606361827,4.2482229352547805,77,38,1.1804204592918959,0.2104786432438947,0.2261904761904762,0.16784108293542255,0.5941485335880696,Low Risk
Andhra Pradesh,Adilabad,1395,1.6334894613583137,1.1901718483525663,73,44,0.7286069953355496,0.12991659931769708,0.2619047619047619,0.032335079504890826,0.5941036192430601,Low Risk
Tamil Nadu,Ramanathapuram,3899,1.9791878172588833,2.9810768264938092,74,59,1.5062121949712244,0.26856998007737637,0.35119047619047616,0.0903759677344583,0.5939700360400776,Low Risk
Telangana,Adilabad,2938,2.3712671509281678,2.505441108040394,75,49,1.0565832310626442,0.1883974504150164,0.2916666666666667,0.06810069074220018,0.5934255670892623,Low Risk
Karnataka,Chickmagalur,1197,1.538560411311054,1.1654304100834683,71,46,0.757481085250575,0.13506508621690114,0.27380952380952384,0.027745584349357935,0.5931157715377746,Low Risk
Tamil Nadu,Krishnagiri,4911,2.8769771528998245,2.563629324201225,77,38,0.891084352761452,0.15888764389733084,0.2261904761904762,0.11383338741829307,0.5922939924719112,Low Risk
Andhra Pradesh,Annamayya,995,1.463235294117647,1.0319497555676407,69,46,0.7052520942572821,0.12575222902628588,0.27380952380952384,0.023063372119975892,0.5912609351898739,Low Risk
Andhra Pradesh,Palnadu,830,1.4261168384879725,0.7831300277540265,71,42,0.549134549581739,0.0979151911884396,0.25,0.019238792823698486,0.5909986790688442,Low Risk
Uttar Pradesh,Faizabad,6768,3.4320486815415823,3.673502312596625,77,38,1.0703526241785675,0.19085264606883445,0.2261904761904762,0.15687728895276065,0.5905685727715971,Low Risk
Tamil Nadu,Mayiladuthurai,493,1.1937046004842615,0.5839762263274744,69,42,0.4892133498443142,0.08723075012932299,0.25,0.011427379351907654,0.5896025487396908,Low Risk
Odisha,Jajapur,2439,1.9010132501948558,1.3954541426556704,73,43,0.7340580832419947,0.13088857297142384,0.25595238095238093,0.0565342357795188,0.5892673964728095,Low Risk
Odisha,Kendrapara,3867,2.494838709677419,2.2219427330947625,74,43,0.8906157838885136,0.15880409422664693,0.25595238095238093,0.0896342311436651,0.5891078303028936,Low Risk
Tamil Nadu,The Nilgiris,1666,1.659362549800797,1.3387029600274711,73,48,0.8067573660669753,0.1438514509809978,0.2857142857142857,0.03861666125817069,0.588763009465898,Low Risk
Tamil Nadu,Namakkal,4725,2.252144899904671,3.409684610144094,75,59,1.5139721295412294,0.2699536400157477,0.35119047619047616,0.10952204348430764,0.5887104942935527,Low Risk
West Bengal,Birbhum,15224,6.369874476987448,14.962028553490724,80,49,2.3488733738073324,0.41882337516180246,0.2916666666666667,0.3528811830698623,0.5886404930523387,Low Risk
Rajasthan,Pali,8906,3.961743772241993,5.8488113035577705,77,44,1.476322457938229,0.26324039497225576,0.2619047619047619,0.20643456492513096,0.5885371020960837,Low Risk
Odisha,Bhadrak,4423,2.675741076830006,2.4196778567604613,76,42,0.9043019437542489,0.1612444487097326,0.25,0.10252190440869687,0.5881789857257973,Low Risk
Bihar,Sitamarhi,41652,25.695249845774214,115.11128124564794,87,25,4.479866198482553,0.7987968625488103,0.1488095238095238,0.9654628899911919,0.5878567015613927,Low Risk
Karnataka,Mandya,3545,2.2281583909490887,1.8446213676499756,74,43,0.8278681511794389,0.14761567700174147,0.25595238095238093,0.08217050669880858,0.5874310016076336,Low Risk
Orissa,Cuttack,317,1.2431372549019608,0.6548591547676386,67,45,0.5267794462641887,0.093929093032637,0.26785714285714285,0.007347828102545083,0.5869208341306595,Low Risk
Bihar,Aurangabad,9810,6.361867704280155,6.66253765920749,78,29,1.0472612712026452,0.18673526856425146,0.17261904761904762,0.2273886236150387,0.5867240902463097,Low Risk
Tamil Nadu,Dharmapuri,5576,3.4959247648902823,3.2121479259172907,75,40,0.9188263884214631,0.16383427624394878,0.23809523809523808,0.12924760094571416,0.5852343830683344,Low Risk
Orissa,Ganjam,394,1.2123076923076923,0.5729250517386909,70,44,0.47259046145958006,0.08426675288031533,0.2619047619047619,0.009132631774141208,0.5850869073092013,Low Risk
Andhra Pradesh,Tirupati,1683,1.8194594594594595,2.027102545295805,75,59,1.1141235023164704,0.19865735241015473,0.35119047619047616,0.039010708822029574,0.5849101940302786,Low Risk
Karnataka,Bellary,4142,2.726793943383805,2.4400073822357866,75,46,0.8948264639343698,0.15955489299179,0.27380952380952384,0.09600852997079412,0.5812083202225549,Low Risk
Tamil Nadu,Tenkasi,1224,1.4249126891734576,0.8005729798697551,73,46,0.5618400242713395,0.10018068146640458,0.27380952380952384,0.028371424597839694,0.5807184778005563,Low Risk
Karnataka,Bijapur,4143,2.382403680276021,1.9467451742992274,77,44,0.8171348921328401,0.14570184893824908,0.2619047619047619,0.09603170923925641,0.5805194676899437,Low Risk
Orissa,Baleshwar,376,1.1861198738170347,0.4707216633202378,71,44,0.3968584235971154,0.0707631097894892,0.2619047619047619,0.008715404941820036,0.5804858002771085,Low Risk
Maharashtra,Mumbai( Sub Urban ),411,1.2379518072289157,0.6174741630880729,71,47,0.4987869151952316,0.08893779530141077,0.27976190476190477,0.009526679338000093,0.580353557887427,Low Risk
West Bengal,Kolkata,10205,3.491276086212795,11.012321633911682,80,94,3.1542396997475595,0.5624267922864984,0.5595238095238095,0.23654443465764222,0.5800527135696484,Low Risk
Karnataka,Hassan,2457,1.781725888324873,1.401144952815217,73,49,0.7863975945999936,0.1402211368489497,0.2916666666666667,0.05695146261183997,0.579908625780247,Low Risk
Maharashtra,Sindhudurg,1163,1.4628930817610062,1.0855446728094253,76,52,0.7420533232016279,0.1323141897894536,0.30952380952380953,0.026957489221640166,0.5798893863264833,Low Risk
Uttar Pradesh,Amethi,7066,3.989836250705816,3.8333812612463953,77,39,0.9607866138787667,0.17131612837124852,0.23214285714285715,0.16378471095452227,0.5795752316435803,Low Risk
West Bengal,Howrah,11144,4.774635818337618,9.765564438153747,79,58,2.0453003767633566,0.36469382154357033,0.34523809523809523,0.25830976774373,0.5793165738837972,Low Risk
Uttar Pradesh,Bahraich,38897,25.127260981912144,101.37088753077018,84,25,4.034299146402865,0.7193486050591255,0.1488095238095238,0.9016040053775903,0.5792074768240835,Low Risk
West Bengal,Haora,2791,2.0720118782479586,1.7968965419919272,75,51,0.8672230892379525,0.15463298503151965,0.30357142857142855,0.06469333827824394,0.5784635432775587,Low Risk
Andhra Pradesh,Nandyal,886,1.4018987341772151,0.8118747468827753,70,49,0.5791251016138984,0.10326275243424429,0.2916666666666667,0.020536831857586573,0.5778975804613762,Low Risk
Himachal Pradesh,Hamirpur,1159,1.3830548926014319,0.7942741473301357,70,48,0.5742896768443949,0.10240055656413583,0.2857142857142857,0.026864772147791014,0.5777807631531102,Low Risk
Orissa,Khordha,707,1.3862745098039215,0.8627911046780934,71,51,0.6223811363307322,0.11097565797365821,0.30357142857142855,0.01638774280283714,0.5776751574499293,Low Risk
Odisha,Sundargarh,577,1.2302771855010661,0.5170801983745229,70,46,0.42029568983995014,0.0749421664648513,0.27380952380952384,0.01337443790273979,0.5763840935585427,Low Risk
Tamil Nadu,Pudukkottai,6917,2.8832847019591497,4.593361044663708,79,60,1.5931000645002509,0.28406279939346357,0.35714285714285715,0.16033099995364147,0.5763226798016197,Low Risk
Andhra Pradesh,Sri Sathya Sai,901,1.3039073806078147,0.67478332547326,71,48,0.5175086325216678,0.09227603095383907,0.2857142857142857,0.020884520884520884,0.5760312545684874,Low Risk
Odisha,Kendujhar,5244,2.8593238822246456,2.624500114677904,76,46,0.9178743726772074,0.16366452403352202,0.27380952380952384,0.12155208381623477,0.574983624933529,Low Risk
Karnataka,Hasan,966,1.3160762942779292,0.6593542458014291,71,49,0.501000016996117,0.08933240949226476,0.2916666666666667,0.02239117333456956,0.5724656579885884,Low Risk
Madhya Pradesh,Rewa,10670,5.8594179022515105,5.537187516694912,77,30,0.9450064168604906,0.1685023899000257,0.17857142857142858,0.2473227944926058,0.5722789981172272,Low Risk
Telangana,Khammam,3819,2.437141033822591,2.3833659392555058,76,54,0.9779351732949404,0.1743738570738404,0.32142857142857145,0.08852162625747531,0.5719743620986015,Low Risk
West Bengal,Malda,15577,7.654545454545454,13.569663397701325,80,39,1.7727588761842585,0.31609743809562924,0.23214285714285715,0.36106346483704976,0.5710650638823552,Low Risk
Madhya Pradesh,Ujjain,14057,9.983664772727273,10.515316080564627,75,23,1.0532521193309379,0.1878034858896947,0.13690476190476192,0.325830976774373,0.5700652603624146,Low Risk
Karnataka,Shivamogga,2197,1.8097199341021417,1.4151008996846155,74,55,0.7819446937720178,0.13942714813298474,0.3273809523809524,0.050924852811645265,0.5689387126697176,Low Risk
Uttar Pradesh,Rae Bareli,9545,4.23469387755102,5.350927216537983,78,45,1.2635924511342707,0.2253088911111476,0.26785714285714285,0.22124611747253256,0.5687342766471419,Low Risk
Karnataka,Shimoga,2222,1.7876106194690264,1.3813600393835261,76,55,0.7727410121303885,0.1377860562580261,0.3273809523809524,0.051504334523202445,0.5681904860000151,Low Risk
Maharashtra,Raigarh,5119,2.7301333333333333,3.6164458535808177,76,62,1.324640745353396,0.23619430235461553,0.36904761904761907,0.11865467525844885,0.567904936579914,Low Risk
Himachal Pradesh,Shimla,1625,1.524390243902439,1.169994925416761,75,58,0.7675166710733952,0.136854513426094,0.34523809523809523,0.03766631125121691,0.5657658529904345,Low Risk
West Bengal,Nadia,17532,4.6914637409686915,15.178975599134331,81,79,3.2354455746044373,0.5769064653798995,0.47023809523809523,0.4063789346808215,0.565420249145385,Low Risk
Odisha,Baleshwar,814,1.3235772357723576,0.718086638455174,71,55,0.5425347452701867,0.09673839198419332,0.3273809523809524,0.018867924528301886,0.5636147265026437,Low Risk
Karnataka,Gulbarga,4271,2.586917019987886,2.2795902619113484,76,54,0.8811996072150869,0.15712511274579685,0.32142857142857145,0.09899865560242918,0.5627941927803002,Low Risk
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,651,1.190127970749543,0.476992046228155,70,52,0.40079055189984764,0.07146424049567543,0.30952380952380953,0.015089703768949051,0.5621522397094683,Low Risk
Andhra Pradesh,Y. S. R,787,1.3855633802816902,0.7996489747059904,74,57,0.5771291202452382,0.10290685259609027,0.3392857142857143,0.018242084279820128,0.5617947731246855,Low Risk
Andhra Pradesh,Rangareddi,1834,1.676416819012797,1.2709188504966025,71,59,0.7581162608742001,0.1351783432368298,0.35119047619047616,0.042510778359834966,0.5616425199582733,Low Risk
West Bengal,West Midnapore,2150,2.107843137254902,1.8061440378546456,75,61,0.8568683342380179,0.15278664734196742,0.3630952380952381,0.04983542719391776,0.5614413650781799,Low Risk
Andhra Pradesh,Bapatla,482,1.1842751842751842,0.4738984145767191,71,53,0.4001590347151964,0.07135163580540234,0.31547619047619047,0.011172407398822493,0.5612046836455773,Low Risk
Kerala,Idukki,1668,1.4892857142857143,0.8857280816640528,71,55,0.5947334840909707,0.10604585496448736,0.3273809523809524,0.03866301979509527,0.5609338099657086,Low Risk
Uttar Pradesh,Ballia,9724,4.370337078651685,4.118022889836694,79,39,0.9422666526004365,0.16801386747589708,0.23214285714285715,0.225395206527282,0.5599362916583793,Low Risk
Andhra Pradesh,Mahbubnagar,708,1.3208955223880596,0.7035370851529583,70,57,0.5326212961044996,0.09497074274206409,0.3392857142857143,0.01641092207129943,0.5595664833383325,Low Risk
Andhra Pradesh,Mahabub Nagar,1471,1.6182618261826183,1.052863126892889,73,58,0.6506135841914589,0.11600973483534223,0.34523809523809523,0.03409670390802466,0.5595410626866291,Low Risk
Telangana,Nizamabad,6470,3.0318650421743207,3.1524652448648376,74,53,1.0397775629894224,0.18540086204939213,0.31547619047619047,0.14996986695099904,0.5594826749653208,Low Risk
Rajasthan,Jaipur,30341,6.650811047786059,30.797080211091732,80,81,4.630575126825104,0.825669499762596,0.48214285714285715,0.7032821844142599,0.5592496695926306,Low Risk
Karnataka,Udupi,3562,1.9755962285080422,2.57419601944647,75,71,1.302997030618188,0.2323350506139627,0.4226190476190476,0.08256455426266747,0.55863123476942,Low Risk
Karnataka,Tumakuru,2938,1.7871046228710463,1.523899005493449,76,60,0.8527195251978318,0.15204688068426292,0.35714285714285715,0.06810069074220018,0.557786201016832,Low Risk
Bihar,Darbhanga,15167,6.478855190089705,11.23194093424592,80,46,1.7336304956200763,0.30912052712407573,0.27380952380952384,0.35155996476751195,0.5568908617298396,Low Risk
Karnataka,Mysore,3014,1.8593460826650217,1.620838623593695,75,61,0.871725085881015,0.15543572793372992,0.3630952380952381,0.06986231514533402,0.5563604768998718,Low Risk
Uttar Pradesh,Pratapgarh,10098,4.484014209591474,4.140492768911873,77,39,0.9233897519894572,0.1646479613718702,0.23214285714285715,0.23406425293217745,0.5561575106005012,Low Risk
West Bengal,Hugli,188,1.0742857142857143,0.30356394272620896,61,53,0.2825728190270562,0.05038504974921838,0.31547619047619047,0.004357702470910018,0.5559107900042868,Low Risk
Bihar,Purbi Champaran,14871,619.625,338.83455145670956,4,12,0.5468380899039089,0.09750571360488097,0.07142857142857142,0.3446989013026749,0.5557173293709059,Low Risk
Andhra Pradesh,Khammam,1106,1.3620689655172413,0.7395400678016087,72,58,0.5429534674999154,0.0968130535898234,0.34523809523809523,0.025636270919289786,0.5553603541473179,Low Risk
Andhra Pradesh,Nalgonda,1137,1.3698795180722891,0.6958839766720527,70,57,0.5079891826190006,0.09057863500973323,0.3392857142857143,0.026354828241620696,0.5550460737809204,Low Risk
Odisha,Sundergarh,3932,2.1300108342361863,1.80586178929911,75,58,0.8478181238672831,0.15117292065254118,0.34523809523809523,0.09114088359371378,0.5547349238169419,Low Risk
Karnataka,Tumkur,2895,1.7345715997603355,1.3552047326225056,74,60,0.7812907422269298,0.13931054321236183,0.35714285714285715,0.06710398219832182,0.55362749546483,Low Risk
Bihar,Vaishali,17448,7.848852901484481,13.057671953238382,80,38,1.6636408042210524,0.2966407914749983,0.2261904761904762,0.4044318761299893,0.553328047510586,Low Risk
Rajasthan,Jhunjhunun,7377,3.1431614827439285,2.906462926678998,76,50,0.9246941153471069,0.16488054004979305,0.2976190476190476,0.17099346344629363,0.5522434833168728,Low Risk
Odisha,Baleswar,5846,2.6524500907441015,2.223321358190024,76,53,0.8382142103063315,0.14946046414585432,0.31547619047619047,0.13550600343053174,0.5512426947552227,Low Risk
Andhra Pradesh,Sri Potti Sriramulu Nellore,1562,1.6511627906976745,1.4565610440549497,75,69,0.8821426041459555,0.15729325682787368,0.4107142857142857,0.03620601733809281,0.5504408346883279,Low Risk
West Bengal,South Twenty Four Parganas,4048,2.6561679790026247,2.555725874945184,77,64,0.962185334342011,0.17156553169449973,0.38095238095238093,0.09382967873533911,0.5485656991391399,Low Risk
Telangana,Nalgonda,6530,2.8391304347826085,2.824770678668994,78,57,0.9949421992249137,0.17740634919575926,0.3392857142857143,0.15136062305873627,0.5479340353008948,Low Risk
Uttar Pradesh,Ghazipur,11067,4.707358570820928,4.532279624466145,78,42,0.9628073910833927,0.17167644951019506,0.25,0.2565249640721339,0.545629268106928,Low Risk
Andhra Pradesh,Hyderabad,4708,2.568466993998909,2.529483070265201,76,64,0.9848221044596673,0.1756018533494517,0.38095238095238093,0.10912799592044875,0.5453889165628402,Low Risk
Andhra Pradesh,Eluru,608,1.194499017681729,0.4975225972185863,69,61,0.416511516421481,0.07426741732724589,0.3630952380952381,0.014092995225070697,0.5446823641636814,Low Risk
Odisha,Khorda,4222,2.133400707427994,1.9540709901121522,75,64,0.9159418496996564,0.16331993934664138,0.38095238095238093,0.09786287144777711,0.544469784003658,Low Risk
Tamil Nadu,Dindigul,5959,2.5111672987779183,2.1906356414831394,76,57,0.8723575058297516,0.15554849359423897,0.3392857142857143,0.1381252607667702,0.5442543945279525,Low Risk
Himachal Pradesh,Mandi,2436,1.6627986348122867,1.1598422158086439,74,65,0.6975241568799931,0.12437427444964183,0.3869047619047619,0.056464697974131936,0.5411749199984683,Low Risk
Tamil Nadu,Virudhunagar,5283,2.480281690140845,2.4444674768094004,76,65,0.9855604250622795,0.1757335019645647,0.3869047619047619,0.12245607528626397,0.5393532364350517,Low Risk
Andhra Pradesh,Medak,1376,1.4989106753812635,0.9184281476846851,68,67,0.6127304066675443,0.10925485377221299,0.39880952380952384,0.031894673404107364,0.539087463465709,Low Risk
Andhra Pradesh,Warangal,1004,1.3193166885676741,0.6838417451948404,73,68,0.5183302471048541,0.09242253156841009,0.40476190476190477,0.02327198553613648,0.5336996237214359,Low Risk
Tamil Nadu,Madurai,9698,3.43170559094126,4.162169242924173,78,60,1.2128573190867924,0.21626240121503132,0.35714285714285715,0.22479254554726252,0.5332540767610822,Low Risk
Andhra Pradesh,Karimnagar,643,1.195167286245353,0.47371788142424637,72,66,0.3963611511761191,0.07067444204091705,0.39285714285714285,0.014904269621250753,0.5327647738279457,Low Risk
Tamil Nadu,Kanyakumari,1944,1.383629893238434,0.7416311273269802,72,67,0.5360039783407444,0.09557390271104424,0.39880952380952384,0.04506049789068657,0.5303493832483261,Low Risk
Maharashtra,Ratnagiri,2512,1.690444145356662,1.2717082831704054,77,72,0.7522923999965058,0.1341399011068843,0.42857142857142855,0.05822632237726577,0.5294810686742297,Low Risk
West Bengal,Puruliya,13051,6.229594272076373,5.931017215670065,77,43,0.9520711874054697,0.16976209639480183,0.25595238095238093,0.30251263270131196,0.5290796105944537,Low Risk
Andhra Pradesh,Vizianagaram,3745,1.8161978661493696,1.2679260940397614,77,67,0.698121123073428,0.1244807184149828,0.39880952380952384,0.08680636039126605,0.5279430099945308,Low Risk
Andhra Pradesh,Srikakulam,4176,1.8077922077922077,1.2748457120550492,75,66,0.7051948263522901,0.12574201768942772,0.39285714285714285,0.09679662509851189,0.5274707186617461,Low Risk
Tamil Nadu,Kanniyakumari,2215,1.4865771812080537,0.9177861732385627,76,70,0.6173821210498683,0.1100842925744996,0.4166666666666667,0.051342079643966435,0.5272935451745515,Low Risk
Punjab,Jalandhar,4034,2.205576817933297,1.938990566813864,75,72,0.8791308246659786,0.15675623186045182,0.42857142857142855,0.09350516897686709,0.526813130458098,Low Risk
Karnataka,Uttara Kannada,3385,1.8805555555555555,1.759168698712703,75,76,0.935451597542944,0.1667986872993404,0.4523809523809524,0.07846182374484262,0.526507660097983,Low Risk
Tamil Nadu,Sivaganga,4367,2.071631878557875,2.569783858133109,76,82,1.2404635614711688,0.22118482050756988,0.4880952380952381,0.10122386537480878,0.5262141942318734,Low Risk
Tamil Nadu,Erode,5886,2.353458616553379,1.7694680085231058,77,63,0.7518585608760257,0.13406254403572718,0.375,0.13643317416902323,0.5247419381617975,Low Risk
Telangana,Warangal,2869,1.696629213483146,1.2087870556338534,74,72,0.7124638937179666,0.12703815198185928,0.42857142857142855,0.06650132121830235,0.52451295682816,Low Risk
Odisha,Cuttack,4939,2.2157918349035444,1.8905420042288836,77,71,0.8532128219125696,0.1521348395318222,0.4226190476190476,0.11448240693523712,0.5209858050888999,Low Risk
Tamil Nadu,Cuddalore,8454,2.672779007271578,3.2096434327473595,77,70,1.2008637541731604,0.2141238502853116,0.4166666666666667,0.1959575355801771,0.5203227535924726,Low Risk
Tamil Nadu,Tiruppur,6045,2.5177009579341942,2.1807393346148882,76,69,0.8661629681406694,0.15444395675055927,0.4107142857142857,0.14011867785452692,0.5182697815063376,Low Risk
West Bengal,East Midnapore,2069,1.5927636643571979,1.0769943261052901,74,77,0.6761796179849067,0.12056836821348652,0.4583333333333333,0.04795790644847248,0.5173948902735119,Low Risk
Andhra Pradesh,Prakasam,7390,2.0811039143903125,4.214282959832766,76,100,2.0250228403743105,0.36107817059996045,0.5952380952380952,0.17129479393630337,0.5166555881957617,Low Risk
Tamil Nadu,Thiruvarur,4095,1.782760121898128,1.3285588096931296,74,75,0.745225784094046,0.13287986556974385,0.44642857142857145,0.09491910435306662,0.5117822216434904,Low Risk
Maharashtra,Mumbai,14302,3.4865919063871282,10.248684948498525,79,108,2.939456415797857,0.5241291722805554,0.6428571428571429,0.3315098975476334,0.5089922410339044,Low Risk
Odisha,Mayurbhanj,8008,2.6622340425531914,2.413300757841798,76,69,0.906494590358158,0.1616354155713041,0.4107142857142857,0.18561958184599694,0.5071365208961574,Low Risk
West Bengal,Paschim Bardhaman,1266,1.3554603854389722,0.8423332775802209,76,83,0.6214370310110002,0.11080731625676207,0.49404761904761907,0.02934495387325576,0.5070624078612233,Low Risk
Maharashtra,Thane,43142,10.433373639661427,61.99883224245896,83,93,5.608267143398816,1.0,0.5535714285714286,1.0,0.50625,Low Risk
West Bengal,Purba Bardhaman,2988,1.7670017740981667,1.8779629368825523,77,91,1.0627962939318594,0.18950529045015602,0.5416666666666666,0.06925965416531454,0.5059656220746269,Low Risk
Uttar Pradesh,Allahabad,12910,5.040999609527528,4.30700261207147,78,52,0.8543945537966718,0.15234555201285888,0.30952380952380953,0.2992443558481294,0.5052143031167284,Low Risk
Gujarat,Ahmedabad,18513,4.837470603605958,12.534311577892456,81,86,2.5910879062601646,0.4620122116169149,0.5119047619047619,0.42911779704232533,0.5038022682865559,Low Risk
Tamil Nadu,Tiruvannamalai,7131,2.3411030860144453,1.8515155017122538,77,71,0.790873119929256,0.1410191596989365,0.4226190476190476,0.16529136340457096,0.5018526302065898,Low Risk
Andhra Pradesh,Nellore,5264,1.9789473684210526,1.6495091469772105,76,79,0.8335285583129521,0.14862497398934588,0.47023809523809523,0.12201566918548051,0.5008307068072935,Low Risk
Telangana,Karimnagar,5708,2.087020109689214,2.030247606880218,75,82,0.9727973379147506,0.17345773891312882,0.4880952380952381,0.13230726438273607,0.5001846959714409,Low Risk
Telangana,Medak,7393,2.49006399461098,2.2485362779989617,71,75,0.9030034098984063,0.16101290947976366,0.44642857142857145,0.17136433174169025,0.49869521879541023,Low Risk
Telangana,Mahabubnagar,9978,3.2406625527768758,3.4412675902649292,76,72,1.0619024764908516,0.1893459154742225,0.42857142857142855,0.231282740716703,0.49688624820096694,Low Risk
